SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON
"CTH110","35","2023","9/05/2023 8:00:00 AM","0.282","0.032","0.315","0.122","0.053","0.04","0.037","0.372","0.308","0.41","0.156","0.806","0.618","8/29/2023"
"CTH110","36","2023","9/12/2023 8:00:00 AM","0.231","0.032","0.438","0.17","0.052","0.036","0.03","0.405","0.396","0.299","0.114","1.203","0.827","9/05/2023"
"CTH110","37","2023","9/19/2023 8:00:00 AM","0.147","0.032","0.235","0.091","0.039","0.025","0.025","0.343","0.241","0.32","0.122","0.79","0.473","9/12/2023"
"CTH110","38","2023","9/26/2023 8:00:00 AM","0.126","0.033","0.198","0.077","0.043","0.019","0.034","0.236","0.198","0.232","0.089","0.44","0.393","9/19/2023"
"CTH110","39","2023","10/03/2023 8:00:00 AM","0.169","0.033","0.409","0.159","0.048","0.031","0.101","0.304","0.372","0.252","0.096","0.632","0.774","9/26/2023"
"CTH110","40","2023","10/10/2023 8:00:00 AM","0.25","0.042","0.398","0.154","0.05","0.046","0.084","0.368","0.509","0.279","0.106","0.874","0.901","10/03/2023"
"CTH110","41","2023","10/17/2023 8:00:00 AM","0.2","0.033","0.187","0.073","0.03","0.042","0.012","0.152","0.345","0.169","0.064","0.272","0.529","10/10/2023"
"CTH110","42","2023","10/24/2023 8:00:00 AM","0.06","0.033","0.25","0.097","0.027","0.008","0.024","0.254","0.199","0.245","0.094","0.561","0.445","10/17/2023"
"CTH110","43","2023","10/31/2023 8:00:00 AM","0.161","0.058","0.209","0.081","0.036","0.03","0.128","0.19","0.453","0.502","0.192","0.539","0.659","10/24/2023"
"CTH110","44","2023","11/07/2023 8:00:00 AM","0.155","0.033","0.404","0.157","0.033","0.019","0.014","0.252","0.372","0.412","0.157","0.57","0.77","10/31/2023"
"CTH110","45","2023","11/14/2023 8:00:00 AM","0.167","0.034","0.234","0.091","0.027","0.026","0.013","0.32","0.501","0.294","0.112","0.608","0.731","11/07/2023"
"CTH110","46","2023","11/21/2023 8:00:00 AM","0.323","0.034","0.562","0.218","0.042","0.048","0.044","0.314","0.72","0.521","0.199","0.564","1.273","11/14/2023"
"CTH110","47","2023","11/28/2023 8:00:00 AM","0.09","0.034","0.227","0.088","0.02","0.018","0.037","0.369","0.763","0.295","0.113","0.598","0.986","11/21/2023"
"CTH110","48","2023","12/05/2023 8:00:00 AM","0.124","0.12","0.295","0.114","0.033","0.017","0.115","0.439","1.057","0.378","0.144","0.635","1.347","11/28/2023"
"CTH110","49","2023","12/12/2023 8:00:00 AM","0.114","0.034","0.415","0.161","0.03","0.013","0.033","0.638","1.401","0.399","0.152","0.827","1.81","12/05/2023"
"CTH110","50","2023","12/19/2023 8:00:00 AM","0.226","0.074","0.308","0.12","0.032","0.035","0.068","0.483","1.712","0.413","0.158","0.539","2.015","12/12/2023"
"CTH110","51","2023","12/26/2023 8:00:00 AM","0.118","0.203","0.238","0.092","0.05","0.025","0.177","1.043","2.987","0.393","0.15","0.723","3.221","12/19/2023"
"CTH110","52","2023","1/02/2024 8:00:00 AM","0.044","0.042","0.184","0.071","0.027","0.009","0.024","0.573","0.922","0.239","0.091","0.742","1.103","12/26/2023"
"CVL151","27","2023","7/11/2023 8:00:00 AM","0.053","0.033","0.362","0.14","0.091","0.016","0.043","0.304","0.077","0.196","0.075","0.866","0.434","7/04/2023"
"CVL151","28","2023","7/18/2023 8:00:00 AM","0.112","0.033","0.406","0.158","0.086","0.036","0.157","0.261","0.208","0.212","0.081","1.057","0.608","7/11/2023"
"CVL151","29","2023","7/25/2023 8:00:00 AM","0.493","0.033","0.554","0.215","0.111","0.098","0.25","0.353","0.858","0.377","0.144","1.605","1.403","7/18/2023"
"CVL151","30","2023","8/01/2023 8:00:00 AM","0.244","0.034","0.636","0.247","0.094","0.029","0.029","0.498","0.099","0.436","0.166","1.334","0.726","7/25/2023"
"CVL151","31","2023","8/08/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","8/01/2023"
"CVL151","32","2023","8/15/2023 8:00:00 AM","0.202","0.078","0.415","0.161","0.113","0.071","0.423","0.364","0.642","0.463","0.177","1.671","1.05","8/08/2023"
"CVL151","33","2023","8/22/2023 8:00:00 AM","0.238","0.032","0.464","0.18","0.089","0.029","0.027","0.378","0.219","0.361","0.138","1.061","0.676","8/15/2023"
"CVL151","34","2023","8/29/2023 8:00:00 AM","0.327","0.033","0.681","0.264","0.155","0.042","0.055","0.527","0.177","0.259","0.099","1.862","0.847","8/22/2023"
"CVL151","35","2023","9/05/2023 8:00:00 AM","0.16","0.049","0.343","0.133","0.069","0.035","0.138","0.32","0.264","0.317","0.121","0.98","0.601","8/29/2023"
"CVL151","36","2023","9/12/2023 8:00:00 AM","0.262","0.033","0.304","0.118","0.138","0.044","0.138","0.424","0.389","0.328","0.125","1.371","0.689","9/05/2023"
"CVL151","37","2023","9/19/2023 8:00:00 AM","0.26","0.033","0.369","0.143","0.089","0.031","0.021","0.458","0.197","0.361","0.138","1.087","0.56","9/12/2023"
"CVL151","38","2023","9/26/2023 8:00:00 AM","0.214","0.033","0.518","0.201","0.09","0.029","0.071","0.46","0.206","0.3","0.114","1.305","0.715","9/19/2023"
"CVL151","39","2023","10/03/2023 8:00:00 AM","0.246","0.033","0.521","0.202","0.078","0.025","0.036","0.434","0.175","0.327","0.125","1.152","0.688","9/26/2023"
"CVL151","40","2023","10/10/2023 8:00:00 AM","0.325","0.033","0.449","0.174","0.123","0.042","0.102","0.325","0.319","0.452","0.173","0.817","0.76","10/03/2023"
"CVL151","41","2023","10/17/2023 8:00:00 AM","0.281","0.033","0.382","0.148","0.098","0.03","0.023","0.249","0.296","0.376","0.143","0.589","0.671","10/10/2023"
"CVL151","42","2023","10/24/2023 8:00:00 AM","0.613","0.043","0.587","0.228","0.143","0.068","0.056","0.284","0.327","0.64","0.244","0.684","0.905","10/17/2023"
"CVL151","43","2023","10/31/2023 8:00:00 AM","0.236","0.981","0.275","0.107","0.078","0.125","0.909","0.254","1.002","0.458","0.175","1.014","1.273","10/24/2023"
"CVL151","44","2023","11/07/2023 8:00:00 AM","0.275","0.067","0.707","0.274","0.086","0.046","0.203","0.371","0.576","0.727","0.277","0.997","1.272","10/31/2023"
"CVL151","45","2023","11/14/2023 8:00:00 AM","0.245","0.038","0.351","0.136","0.07","0.044","0.187","0.301","0.579","0.449","0.171","0.849","0.924","11/07/2023"
"CVL151","46","2023","11/21/2023 8:00:00 AM","0.22","0.046","0.452","0.175","0.089","0.05","0.205","0.189","0.51","0.371","0.142","0.739","0.955","11/14/2023"
"CVL151","47","2023","11/28/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","11/21/2023"
"CVL151","48","2023","12/05/2023 8:00:00 AM","0.142","0.035","0.365","0.142","0.079","0.015","0.045","0.263","0.302","0.374","0.143","0.688","0.661","11/28/2023"
"CVL151","49","2023","12/12/2023 8:00:00 AM","0.128","0.059","0.363","0.141","0.048","0.023","0.109","0.258","0.343","0.482","0.184","0.677","0.7","12/05/2023"
"CVL151","50","2023","12/19/2023 8:00:00 AM","0.153","0.124","0.387","0.15","0.055","0.03","0.158","0.168","0.37","0.57","0.218","0.434","0.751","12/12/2023"
"CVL151","51","2023","12/26/2023 8:00:00 AM","0.146","0.235","0.284","0.11","0.067","0.045","0.292","0.196","0.604","0.515","0.197","0.597","0.884","12/19/2023"
"CVL151","52","2023","1/02/2024 8:00:00 AM","0.098","0.049","0.655","0.254","0.032","0.007","0.012","0.264","0.287","0.648","0.247","0.832","0.932","12/26/2023"
"DEN417","27","2023","7/11/2023 8:00:00 AM","0.01","0.016","0.049","0.019","0.008","0.003","0.011","0.084","0.029","0.114","0.044","0.169","0.077","7/04/2023"
"DEN417","28","2023","7/18/2023 8:00:00 AM","0.009","0.016","0.044","0.017","0.015","0.003","0.005","0.057","0.028","0.118","0.045","0.121","0.071","7/11/2023"
"DEN417","29","2023","7/25/2023 8:00:00 AM","0.014","0.016","0.099","0.038","0.023","0.005","0.006","0.086","0.028","0.138","0.053","0.144","0.125","7/18/2023"
"DEN417","30","2023","8/01/2023 8:00:00 AM","0.016","0.016","0.177","0.069","0.029","0.006","0.016","0.208","0.028","0.142","0.054","0.39","0.202","7/25/2023"
"DEN417","31","2023","8/08/2023 8:00:00 AM","0.021","0.016","0.152","0.059","0.036","0.008","0.012","0.172","0.029","-","-","0.309","0.178","8/01/2023"
"DEN417","32","2023","8/15/2023 8:00:00 AM","0.01","0.016","0.069","0.027","0.017","0.005","0.004","0.108","0.028","-","-","0.204","0.096","8/08/2023"
"DEN417","33","2023","8/22/2023 8:00:00 AM","0.01","0.016","0.053","0.021","0.023","0.006","0.016","0.187","0.03","-","-","0.47","0.083","8/15/2023"
"DEN417","34","2023","8/29/2023 8:00:00 AM","0.01","0.017","0.037","0.014","0.021","0.005","0.006","0.114","0.031","-","-","0.287","0.067","8/22/2023"
"DEN417","35","2023","9/05/2023 8:00:00 AM","0.008","0.03","0.032","0.012","0.014","0.006","0.02","0.035","0.031","-","-","0.101","0.062","8/29/2023"
"DEN417","36","2023","9/12/2023 8:00:00 AM","0.005","0.018","0.031","0.012","0.012","0.004","0.005","0.037","0.03","-","-","0.096","0.06","9/05/2023"
"DEN417","37","2023","9/19/2023 8:00:00 AM","0.005","0.016","0.029","0.011","0.009","0.003","0.004","0.044","0.029","-","-","0.081","0.058","9/12/2023"
"DEN417","38","2023","9/26/2023 8:00:00 AM","0.008","0.018","0.032","0.012","0.007","0.005","0.004","0.064","0.031","-","-","0.154","0.062","9/19/2023"
"DEN417","39","2023","10/03/2023 8:00:00 AM","0.012","0.016","0.029","0.011","0.007","0.005","0.008","0.103","0.028","-","-","0.312","0.057","9/26/2023"
"DEN417","40","2023","10/10/2023 8:00:00 AM","0.007","0.017","0.031","0.012","0.005","0.003","0.008","0.043","0.031","-","-","0.113","0.061","10/03/2023"
"DEN417","41","2023","10/17/2023 8:00:00 AM","0.015","0.017","0.037","0.014","0.006","0.004","0.017","0.053","0.03","-","-","0.181","0.067","10/10/2023"
"DEN417","42","2023","10/24/2023 8:00:00 AM","0.013","0.089","0.031","0.012","0.005","0.008","0.06","0.036","0.03","-","-","0.136","0.061","10/17/2023"
"DEN417","43","2023","10/31/2023 8:00:00 AM","0.023","0.021","0.03","0.012","0.005","0.003","0.015","0.083","0.03","-","-","0.279","0.06","10/24/2023"
"DEN417","44","2023","11/07/2023 8:00:00 AM","0.013","0.017","0.037","0.014","0.005","0.003","0.012","0.085","0.031","-","-","0.252","0.066","10/31/2023"
"DEN417","45","2023","11/14/2023 8:00:00 AM","0.012","0.017","0.032","0.012","0.005","0.004","0.014","0.038","0.031","-","-","0.119","0.062","11/07/2023"
"DEN417","46","2023","11/21/2023 8:00:00 AM","0.015","0.066","0.032","0.012","0.005","0.009","0.057","0.046","0.032","-","-","0.209","0.064","11/14/2023"
"DEN417","47","2023","11/28/2023 8:00:00 AM","0.007","0.075","0.03","0.012","0.005","0.005","0.046","0.029","0.029","-","-","0.086","0.058","11/21/2023"
"DEN417","48","2023","12/05/2023 8:00:00 AM","0.006","0.023","0.031","0.012","0.005","0.003","0.016","0.023","0.031","-","-","0.048","0.062","11/28/2023"
"DEN417","49","2023","12/12/2023 8:00:00 AM","0.013","0.09","0.028","0.011","0.006","0.009","0.063","0.026","0.044","-","-","0.118","0.071","12/05/2023"
"DEN417","50","2023","12/19/2023 8:00:00 AM","0.019","0.235","0.035","0.014","0.009","0.019","0.13","0.027","0.053","-","-","0.095","0.087","12/12/2023"
"DEN417","51","2023","12/26/2023 8:00:00 AM","0.016","0.1","0.032","0.012","0.007","0.011","0.064","0.027","0.051","-","-","0.1","0.082","12/19/2023"
"DEN417","52","2023","1/02/2024 8:00:00 AM","0.011","0.054","0.032","0.012","0.006","0.007","0.039","0.043","0.039","-","-","0.103","0.07","12/26/2023"
"DIN431","27","2023","7/11/2023 8:00:00 AM","0.318","0.012","0.516","0.2","0.049","0.048","0.053","0.178","0.134","0.197","0.075","0.536","0.642","7/04/2023"
"DIN431","28","2023","7/18/2023 8:00:00 AM","0.503","0.018","0.649","0.252","0.052","0.074","0.056","0.181","0.165","0.344","0.131","0.504","0.804","7/11/2023"
"DIN431","29","2023","7/25/2023 8:00:00 AM","0.372","0.017","0.708","0.275","0.046","0.054","0.06","0.221","0.187","0.246","0.094","0.637","0.883","7/18/2023"
"DIN431","30","2023","8/01/2023 8:00:00 AM","0.441","0.017","0.831","0.322","0.054","0.067","0.064","0.259","0.256","0.251","0.096","0.733","1.073","7/25/2023"
"DIN431","31","2023","8/08/2023 8:00:00 AM","0.187","0.013","0.716","0.278","0.031","0.028","0.033","0.16","0.124","-","-","0.409","0.829","8/01/2023"
"DIN431","32","2023","8/15/2023 8:00:00 AM","0.417","0.014","0.611","0.237","0.042","0.063","0.04","0.178","0.164","-","-","0.492","0.766","8/08/2023"
"DIN431","33","2023","8/22/2023 8:00:00 AM","0.456","0.016","0.776","0.301","0.039","0.057","0.062","0.194","0.263","-","-","0.644","1.026","8/15/2023"
"DIN431","34","2023","8/29/2023 8:00:00 AM","0.223","0.013","0.672","0.261","0.033","0.034","0.035","0.181","0.144","-","-","0.597","0.805","8/22/2023"
"DIN431","35","2023","9/05/2023 8:00:00 AM","0.231","0.013","0.494","0.192","0.026","0.038","0.034","0.125","0.167","-","-","0.376","0.653","8/29/2023"
"DIN431","36","2023","9/12/2023 8:00:00 AM","0.342","0.018","0.559","0.217","0.028","0.052","0.043","0.213","0.161","-","-","0.635","0.711","9/05/2023"
"DIN431","37","2023","9/19/2023 8:00:00 AM","0.304","0.012","0.407","0.158","0.026","0.05","0.029","0.086","0.164","-","-","0.601","0.565","9/12/2023"
"DIN431","38","2023","9/26/2023 8:00:00 AM","0.355","0.02","0.309","0.12","0.03","0.053","0.065","0.138","0.192","-","-","0.44","0.496","9/19/2023"
"DIN431","39","2023","10/03/2023 8:00:00 AM","0.394","0.015","0.249","0.097","0.032","0.051","0.048","0.127","0.201","-","-","0.417","0.446","9/26/2023"
"DIN431","40","2023","10/10/2023 8:00:00 AM","0.444","0.02","0.338","0.131","0.032","0.056","0.03","0.119","0.186","-","-","0.324","0.519","10/03/2023"
"DIN431","41","2023","10/17/2023 8:00:00 AM","0.316","0.015","0.277","0.107","0.026","0.04","0.018","0.161","0.165","-","-","0.375","0.438","10/10/2023"
"DIN431","42","2023","10/24/2023 8:00:00 AM","0.535","0.015","0.467","0.181","0.044","0.067","0.037","0.13","0.242","-","-","0.325","0.701","10/17/2023"
"DIN431","43","2023","10/31/2023 8:00:00 AM","0.29","0.015","0.208","0.081","0.029","0.037","0.044","0.21","0.263","-","-","0.46","0.468","10/24/2023"
"DIN431","44","2023","11/07/2023 8:00:00 AM","0.595","0.015","0.536","0.208","0.052","0.07","0.024","0.171","0.291","-","-","0.403","0.818","10/31/2023"
"DIN431","45","2023","11/14/2023 8:00:00 AM","0.535","0.015","0.344","0.133","0.048","0.069","0.029","0.198","0.443","-","-","0.455","0.781","11/07/2023"
"DIN431","46","2023","11/21/2023 8:00:00 AM","0.24","0.016","0.379","0.147","0.025","0.03","0.013","0.086","0.297","-","-","0.291","0.67","11/14/2023"
"DIN431","47","2023","11/28/2023 8:00:00 AM","0.114","0.015","0.227","0.088","0.017","0.015","0.019","0.533","1.363","-","-","0.481","1.587","11/21/2023"
"DIN431","48","2023","12/05/2023 8:00:00 AM","0.08","0.016","0.229","0.089","0.012","0.011","0.024","1.341","4.25","-","-","0.408","4.476","11/28/2023"
"DIN431","49","2023","12/12/2023 8:00:00 AM","0.201","0.015","0.334","0.13","0.018","0.026","0.03","0.293","0.96","-","-","0.171","1.288","12/05/2023"
"DIN431","50","2023","12/19/2023 8:00:00 AM","0.421","0.016","0.293","0.114","0.033","0.052","0.033","1.185","4.868","-","-","0.308","5.156","12/12/2023"
"DIN431","51","2023","12/26/2023 8:00:00 AM","0.235","0.031","0.211","0.082","0.055","0.035","0.02","0.766","2.954","-","-","0.269","3.162","12/19/2023"
"DIN431","52","2023","1/02/2024 8:00:00 AM","0.298","0.02","0.203","0.079","0.115","0.044","0.025","1.592","5.723","-","-","0.354","5.922","12/26/2023"
"DUK008","27","2023","7/11/2023 8:00:00 AM","0.048","0.037","0.68","0.264","0.116","0.015","0.014","0.423","0.07","0.308","0.118","1.042","0.74","7/04/2023"
"DUK008","28","2023","7/18/2023 8:00:00 AM","0.082","0.032","0.734","0.285","0.099","0.017","0.037","0.477","0.133","0.293","0.112","1.041","0.855","7/11/2023"
"DUK008","29","2023","7/25/2023 8:00:00 AM","0.11","0.037","0.77","0.299","0.077","0.021","0.024","0.415","0.117","0.364","0.139","1.095","0.874","7/18/2023"
"DUK008","30","2023","8/01/2023 8:00:00 AM","0.125","0.033","0.663","0.257","0.058","0.027","0.079","0.417","0.212","0.413","0.158","1.071","0.864","7/25/2023"
"DUK008","31","2023","8/08/2023 8:00:00 AM","0.105","0.032","0.82","0.318","0.077","0.027","0.084","0.434","0.155","0.425","0.162","1.341","0.962","8/01/2023"
"DUK008","32","2023","8/15/2023 8:00:00 AM","0.072","0.032","0.812","0.315","0.063","0.017","0.038","0.305","0.15","0.331","0.126","0.792","0.949","8/08/2023"
"DUK008","33","2023","8/22/2023 8:00:00 AM","0.138","0.033","0.705","0.274","0.069","0.024","0.035","0.375","0.166","0.536","0.205","0.906","0.859","8/15/2023"
"DUK008","34","2023","8/29/2023 8:00:00 AM","0.185","0.033","0.776","0.301","0.069","0.041","0.144","0.364","0.281","0.51","0.195","1.398","1.045","8/22/2023"
"DUK008","35","2023","9/05/2023 8:00:00 AM","0.077","0.033","0.564","0.219","0.053","0.023","0.1","0.358","0.284","0.443","0.169","0.857","0.839","8/29/2023"
"DUK008","36","2023","9/12/2023 8:00:00 AM","0.121","0.032","0.819","0.318","0.064","0.027","0.087","0.297","0.076","0.413","0.158","1.151","0.881","9/05/2023"
"DUK008","37","2023","9/19/2023 8:00:00 AM","0.081","0.033","0.449","0.174","0.059","0.016","0.026","0.334","0.164","0.385","0.147","0.862","0.606","9/12/2023"
"DUK008","38","2023","9/26/2023 8:00:00 AM","0.091","0.033","0.611","0.237","0.053","0.021","0.056","0.37","0.264","0.278","0.106","1.115","0.865","9/19/2023"
"DUK008","39","2023","10/03/2023 8:00:00 AM","0.178","0.229","0.641","0.249","0.17","0.096","0.636","0.514","1.094","0.3","0.114","1.497","1.725","9/26/2023"
"DUK008","40","2023","10/10/2023 8:00:00 AM","0.326","0.41","0.919","0.357","0.133","0.12","0.655","0.488","0.953","0.35","0.134","1.472","1.857","10/03/2023"
"DUK008","41","2023","10/17/2023 8:00:00 AM","0.473","0.036","1.085","0.421","0.104","0.054","0.048","0.317","0.608","0.448","0.171","1.045","1.676","10/10/2023"
"DUK008","42","2023","10/24/2023 8:00:00 AM","0.145","0.034","1.053","0.409","0.071","0.023","0.024","0.382","0.25","0.477","0.182","0.892","1.286","10/17/2023"
"DUK008","43","2023","10/31/2023 8:00:00 AM","0.257","0.899","0.86","0.334","0.133","0.175","1.31","0.298","1.864","0.681","0.26","1.416","2.71","10/24/2023"
"DUK008","44","2023","11/07/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","10/31/2023"
"DUK008","45","2023","11/14/2023 8:00:00 AM","0.313","0.034","0.94","0.365","0.082","0.053","0.124","0.556","0.732","0.638","0.243","1.202","1.657","11/07/2023"
"DUK008","46","2023","11/21/2023 8:00:00 AM","0.197","0.715","0.951","0.369","0.066","0.095","0.616","0.233","0.973","0.551","0.21","0.672","1.909","11/14/2023"
"DUK008","47","2023","11/28/2023 8:00:00 AM","0.058","0.037","0.484","0.188","0.039","0.021","0.113","0.331","0.458","0.349","0.133","0.788","0.934","11/21/2023"
"DUK008","48","2023","12/05/2023 8:00:00 AM","0.144","0.035","1.029","0.399","0.061","0.029","0.144","0.285","0.422","0.557","0.213","0.915","1.435","11/28/2023"
"DUK008","49","2023","12/12/2023 8:00:00 AM","0.07","0.092","0.813","0.315","0.06","0.025","0.164","0.342","0.499","0.544","0.208","0.892","1.299","12/05/2023"
"DUK008","50","2023","12/19/2023 8:00:00 AM","0.101","0.034","1.107","0.43","0.037","0.013","0.025","0.158","0.208","0.685","0.261","0.463","1.297","12/12/2023"
"DUK008","51","2023","12/26/2023 8:00:00 AM","0.109","0.102","1.668","0.647","0.071","0.033","0.192","0.312","0.761","1.214","0.463","0.691","2.402","12/19/2023"
"DUK008","52","2023","1/02/2024 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","12/26/2023"
"EGB181","27","2023","7/11/2023 8:00:00 AM","0.327","0.033","0.798","0.31","0.092","0.065","0.011","0.387","0.282","0.444","0.169","0.833","1.067","7/04/2023"
"EGB181","28","2023","7/18/2023 8:00:00 AM","0.277","0.033","0.766","0.297","0.086","0.054","0.016","0.392","0.472","0.387","0.148","0.845","1.226","7/11/2023"
"EGB181","29","2023","7/25/2023 8:00:00 AM","0.255","0.032","0.518","0.201","0.074","0.054","0.012","0.186","0.2","0.508","0.194","0.524","0.71","7/18/2023"
"EGB181","30","2023","8/01/2023 8:00:00 AM","0.278","0.033","0.698","0.271","0.102","0.05","0.015","0.387","0.134","0.411","0.157","0.857","0.821","7/25/2023"
